filename,cast_time_utc,cast_time_local,start_lat,start_lon,start_gps_horz_error,end_lat,end_lon,end_gps_horz_error,cast_duration,depth,surface_temp,min_temp,max_temp,avg_temp,min_spec_cond,max_spec_cond,avg_spec_cond
CC1838007_20210701_232848.csv,2021-07-01 23:28:48,2021-07-01 15:28:48,59.8064339,-140.028628,22.076000213623047,59.8064963,-140.0285189,17.493000030517578,45.6,8.8625921116318818,7.9136743545532235,6.9255473026563923,7.9338571184866691,7.4022312478806,311.85566717204017,314.79634316750463,313.813140541115
CC1838007_20210629_180520.csv,2021-06-29 18:05:20,2021-06-29 10:05:20,59.7192124,-140.6371202,7.3420000076293945,59.7191963,-140.6368203,11.949000358581543,51.2,10.428339274788675,5.5736141448474141,0.80054763553892,5.6128526119128308,2.54163528878433,4098.03851876685,42790.356218432236,34017.331906962
CC1838007_20210630_222854.csv,2021-06-30 22:28:54,2021-06-30 14:28:54,59.7236515,-140.5715986,8.3090000152587891,59.7236996,-140.5713089,12.062999725341797,119.4,31.818115250733051,2.3731137814550647,-0.057056535657918413,2.3731137814550647,0.0442700490945623,73.7170172799514,77.228964164358331,74.8049464864034
CC1838007_20210702_003834.csv,2021-07-02 00:38:34,2021-07-01 16:38:34,59.8115461,-140.0904623,12.62600040435791,59.8114599,-140.0902307,28.804000854492188,54.8,11.087061095330501,7.8650509999933851,4.2646919915511008,7.8650509999933851,5.50476627066792,309.94073808751523,342.99256107089604,327.056593297014
CC1838007_20210701_235505.csv,2021-07-01 23:55:05,2021-07-01 15:55:05,59.8045771,-140.0583641,3.61299991607666,59.8044799,-140.0583068,10.312999725341797,61,7.8181393767056395,11.510856983300766,5.5217914581298828,11.510856983300766,8.22755962662559,298.76171479549305,324.03529330356713,309.167939884308
CC1838007_20210630_224148.csv,2021-06-30 22:41:48,2021-06-30 14:41:48,59.7226793,-140.5751063,4.7100000381469727,59.7226232,-140.5751581,14.647000312805176,22.2,1.7924649898822498,2.3183209441256731,0.35076517722638129,2.3183209441256731,1.15685620157236,73.439586592709361,75.0713949119631,73.8326882121703
CC1838007_20210630_223355.csv,2021-06-30 22:33:55,2021-06-30 14:33:55,59.7236671,-140.5727678,3.7769999504089355,59.7237113,-140.5722565,14.529999732971191,177,33.991518787715748,2.4533796622359332,-0.061702718345335909,2.4533796622359332,0.0232375433035001,73.492962644250611,77.315284744075228,74.6982167174656
CC1838007_20210701_222523.csv,2021-07-01 22:25:23,2021-07-01 14:25:23,59.8118559,-140.0160615,7.4530000686645508,59.8117597,-140.0160504,11.317999839782715,34.4,3.5240203229392453,7.9729886627355109,7.7158588027246884,8.1588188527829271,7.94804676033328,313.45318037889865,315.52848501393333,314.425146642915
CC1838007_20210701_003408.csv,2021-07-01 00:34:08,2021-06-30 16:34:08,59.725225,-140.5726455,27.482000350952148,59.7253334,-140.5715838,20.516000747680664,358.4,55.653511133671074,2.5704431533813477,-0.0629673358492563,2.5704431533813477,0.0107774693558875,73.966128995738472,78.077267565790422,75.8455156150898
CC1838007_20210702_231815.csv,2021-07-02 23:18:15,2021-07-02 15:18:15,59.822683,-140.1132506,4.1230001449584961,59.822485,-140.1128234,11.852000236511231,204.4,46.173490815911407,8.0780754089355469,2.948489615155848,8.0780754089355469,3.85486827539648,261.21893588433181,698.26972605415813,447.451475327701
CC1838007_20210630_235042.csv,2021-06-30 23:50:42,2021-06-30 15:50:42,59.7254292,-140.5702979,13.722000122070313,59.7255764,-140.5702763,18.900999069213867,326,55.548242792182663,2.1275921896503647,-0.0725898301802623,2.1275921896503647,0.0280399279134246,73.456189417894748,78.0019993188731,75.8837995819806
CC1838007_20210702_211525.csv,2021-07-02 21:15:25,2021-07-02 13:15:25,59.8454262,-140.0862289,27.844999313354492,59.8453059,-140.0860527,49.078998565673828,80.2,13.106738322757069,7.3354276670770773,3.5300551137690714,7.3354276670770773,4.21921167774441,279.25164167633449,334.88354830368365,307.243883416627
CC1838007_20210701_223407.csv,2021-07-01 22:34:07,2021-07-01 14:34:07,59.8057843,-140.005482,3.625999927520752,59.8054932,-140.004429,17.424999237060547,75.6,7.66598511261901,7.4331754247074908,7.4307570353936105,7.670840080525573,7.51270805770954,310.13226449443926,311.84481027243254,311.326489364345
CC1838007_20210701_220656.csv,2021-07-01 22:06:56,2021-07-01 14:06:56,59.8198243,-140.0487686,138.5989990234375,59.8198424,-140.0487453,189.3800048828125,16.8,1.3808090686798096,6.3017330169677734,5.0983056190011995,6.3017330169677734,5.4828824771401,321.76047915794675,328.83897161264355,326.633497071266
CC1838007_20210705_225753.csv,2021-07-05 22:57:53,2021-07-05 14:57:53,59.7247931,-140.5344462,14.12600040435791,59.7247858,-140.5343614,18.63599967956543,76.4,12.015226234560428,9.03504558209253,2.07130383267908,9.03504558209253,2.86522275220049,82.119848853306578,123.41809657550878,85.5528110534622
CC1838007_20210628_220236.csv,2021-06-28 22:02:36,2021-06-28 14:02:36,59.7272719,-140.6168656,12.921999931335449,59.7271809,-140.6170091,7.76200008392334,63.8,13.629518200984943,4.0031682706066372,-0.61519684664785235,4.1809832292933953,0.742687578236383,3567.174097003352,44225.888174824271,37423.0405425457
CC1838007_20210705_010546.csv,2021-07-05 01:05:46,2021-07-04 17:05:46,59.793339,-140.2341714,17.423999786376953,59.7932137,-140.2342896,9.9409999847412109,115.2,31.549872893879847,8.799450314666851,3.1575551851985493,8.799450314666851,4.32403070816973,176.50944404673842,280.09407505222833,200.131641328329
CC1838007_20210629_182657.csv,2021-06-29 18:26:57,2021-06-29 10:26:57,59.7151716,-140.6313886,4.2170000076293945,59.7151022,-140.6310651,54.272998809814453,53.6,10.079271720005917,5.7249252170563452,1.1556222715572269,5.7804078617331527,2.65338957305603,4227.7201677852217,42411.685175538783,34500.7222865915
CC1838007_20210630_220921.csv,2021-06-30 22:09:21,2021-06-30 14:09:21,59.7239932,-140.5692602,4.9720001220703125,59.724007,-140.5692732,16.163999557495117,57.2,12.896899761392913,1.7796788240075661,-0.057805556614482716,1.7796788240075661,0.124349449654520,73.590830023424218,75.719005952938971,74.8139749085158
CC1838007_20210630_200159.csv,2021-06-30 20:01:59,2021-06-30 12:01:59,59.7351537,-140.5368834,4.3039999008178711,59.735152,-140.536912,14.586000442504883,49.6,12.766044352916961,2.3306875228881836,1.1653813953651477,2.3306875228881836,1.34685719142996,82.5753499779802,87.081838301417633,85.4830875544407
CC1838007_20210702_003038.csv,2021-07-02 00:30:38,2021-07-01 16:30:38,59.8046182,-140.0938033,5.804999828338623,59.8047037,-140.093751,18.555999755859375,18.6,1.0483894348144531,8.286734300493098,7.7557820860947784,8.286734300493098,7.9714791010842,304.34248156788215,308.62023998094782,306.897608068752
CC1838007_20210629_183158.csv,2021-06-29 18:31:58,2021-06-29 10:31:58,59.7125293,-140.6315038,5.6570000648498535,59.7122152,-140.6308438,14.140000343322754,129.6,6.813950626938432,5.138672443896481,1.5292777750876019,5.3132387412506725,3.37252014729323,3845.1507217529761,41819.797370134591,29577.1134838678
CC1838007_20210701_004058.csv,2021-07-01 00:40:58,2021-06-30 16:40:58,59.7251826,-140.5727632,8.4729995727539062,59.7254248,-140.5718469,81.007003784179688,356.8,57.225190249356359,2.3738108991713927,-0.07920796238616265,2.3738108991713927,-0.0129482578674420,73.931366416614807,78.102573559133191,75.8385451598838
CC1838007_20210702_004903.csv,2021-07-02 00:49:03,2021-07-01 16:49:03,59.8165808,-140.0789849,5.1739997863769531,59.8164795,-140.0784727,19.7810001373291,96.2,21.427091265643689,8.0240464018529121,3.5309557362232109,8.0240464018529121,4.30936334867346,278.92506375739276,382.73500461125354,339.714900216508
CC1838007_20210630_224248.csv,2021-06-30 22:42:48,2021-06-30 14:42:48,59.7227176,-140.5750432,3.3680000305175781,59.7227797,-140.5748187,53.041999816894531,28.6,3.4833054151691378,1.5457647251946687,-0.013352753814760048,1.5457647251946687,0.285310362584508,73.7683267023873,75.298280295429763,74.5581647671265
CC1838007_20210629_181112.csv,2021-06-29 18:11:12,2021-06-29 10:11:12,59.717321,-140.6372642,6.244999885559082,59.7171945,-140.6369486,6.3940000534057617,58,9.8242114396528759,5.5467050275789624,0.88616633708560821,5.5467050275789624,2.46616715205466,4035.1071712756229,42779.136111488828,34979.6723734930
CC1838007_20210629_175737.csv,2021-06-29 17:57:37,2021-06-29 09:57:37,59.7213209,-140.6292541,6.2859997749328613,59.7212441,-140.6292009,7.8499999046325684,64.8,13.187573150352195,5.540727979465375,0.00029825557033203467,5.5610679235144467,1.83001868428018,3859.9252756116962,43773.477451203973,36732.8527838893
CC1838007_20210704_220807.csv,2021-07-04 22:08:07,2021-07-04 14:08:07,59.8391307,-140.2823233,2.8589999675750732,59.8389006,-140.2821012,14.37399959564209,140.2,49.056765900678478,4.5944061279296875,2.7440306110449808,4.5944061279296875,3.35276603232847,152.44472016382755,197.30909889615825,173.721140149576
CC1838007_20210702_221906.csv,2021-07-02 22:19:06,2021-07-02 14:19:06,59.8508074,-140.1680749,6.2810001373291016,59.8508967,-140.1676267,9.7360000610351562,152.4,28.478318029834377,5.2058572736339768,3.274738263471709,5.2385326638125393,3.63422268501103,376.98815713008537,469.51034373287666,416.868440989541
CC1838007_20210629_184257.csv,2021-06-29 18:42:57,2021-06-29 10:42:57,59.7120085,-140.6256119,4.3220000267028809,59.7120232,-140.6254994,18.229999542236328,21.8,2.4028727774526555,5.5846312910346629,2.5010241486048574,5.5846312910346629,4.10738349138707,3701.448783600254,37014.767852446064,16518.4765342371
CC1838007_20210630_224909.csv,2021-06-30 22:49:09,2021-06-30 14:49:09,59.7207782,-140.5716048,4.2709999084472656,59.7208337,-140.5715041,22.11400032043457,27.8,2.6323715845743809,0.09988776271080263,-0.013095081770397419,0.09988776271080263,0.0309304882881493,74.4712329754068,74.790055398365979,74.6672222545168
CC1838007_20210702_213802.csv,2021-07-02 21:38:02,2021-07-02 13:38:02,59.8499138,-140.1210111,6.6050000190734863,59.8499221,-140.1205695,14.793000221252441,163,30.218637156486512,6.51566118258061,3.2802005402256933,6.51566118258061,3.58709951032451,274.24472684087351,390.17913700934349,345.832071453367
CC1838007_20210701_235808.csv,2021-07-01 23:58:08,2021-07-01 15:58:08,59.8045101,-140.0577494,23.21299934387207,59.8044715,-140.057583,14.553999900817871,61.6,13.447150146534078,11.877134525305314,4.2580933050778631,11.877134525305314,6.86131022134498,298.56925498602135,351.12040109508547,321.774159020496
CC1838007_20210705_001832.csv,2021-07-05 00:18:32,2021-07-04 16:18:32,59.8425928,-139.0891897,260.06900024414062,59.7861309,-140.166755,12.512999534606934,81,19.456779148912183,14.622090339660645,4.5541188562790289,14.622090339660645,6.95069490531446,218.81531727190293,244.14634164459645,235.47696266302
CC1838007_20210629_180815.csv,2021-06-29 18:08:15,2021-06-29 10:08:15,59.7180112,-140.6388658,4.9470000267028809,59.7178394,-140.6386905,17.288000106811523,48,10.529832644442633,5.4878863682147889,0.79238833164814282,5.4878863682147889,2.26764530643186,4028.0701472363994,42930.086023932388,35658.5531299311
CC1838007_20210702_212649.csv,2021-07-02 21:26:49,2021-07-02 13:26:49,59.8482928,-140.106656,8.5810003280639648,59.8482463,-140.1061984,13.583000183105469,156,29.100477964657379,5.4710112073612009,3.335916145451888,5.4710112073612009,3.56861445398041,271.47239126200623,369.62441542470151,344.423892279968
CC1838007_20210630_232410.csv,2021-06-30 23:24:10,2021-06-30 15:24:10,59.7262992,-140.5717957,11.090000152587891,59.7263989,-140.571552,16.777999877929688,365.8,79.196903853327072,1.7281246706931042,-0.079953953845739362,1.7281246706931042,-0.0224525135397196,73.273044443287944,77.998626813338191,76.0888054861140
CC1838007_20210702_230211.csv,2021-07-02 23:02:11,2021-07-02 15:02:11,59.8316052,-140.1308276,3.4649999141693115,59.831705,-140.1303007,16.7549991607666,205.4,45.400467256312311,7.31273129426227,2.8874571555670543,7.31273129426227,4.03411475285020,254.88193386093857,703.96844065247626,411.782025286716
CC1838007_20210630_235829.csv,2021-06-30 23:58:29,2021-06-30 15:58:29,59.7261743,-140.5723193,4.2890000343322754,59.7263839,-140.5718071,22.865999221801758,433.8,81.811585400687022,1.6592484573513924,-0.086316774553711118,1.6592484573513924,-0.0278051204696973,72.472033302342837,78.037777602891879,76.0676096699425
CC1838007_20210630_194859.csv,2021-06-30 19:48:59,2021-06-30 11:48:59,59.7297585,-140.5483949,62.652000427246094,59.7298036,-140.5482535,207.5050048828125,42.8,9.0169982286257166,1.5709995934551788,1.2726481068537177,1.6398080098349441,1.41211616665712,83.003462278725181,86.327389895258861,85.2711177213868
CC1838007_20210630_195748.csv,2021-06-30 19:57:48,2021-06-30 11:57:48,59.7331814,-140.5393695,5.4409999847412109,59.7331012,-140.5392577,10.053999900817871,44.8,10.850279221167931,1.8990815620159502,1.1104044034783853,1.8990815620159502,1.28508372790788,81.445735335146921,87.016204932769838,85.4111405092005
CC1838007_20210630_221447.csv,2021-06-30 22:14:47,2021-06-30 14:14:47,59.7238566,-140.5710609,5.4419999122619629,59.7238862,-140.57092,13.9350004196167,47.8,13.36414148141672,1.7378782425050188,-0.058682977315947127,1.7378782425050188,0.116078811321396,72.57376893606164,75.519626435068687,74.3374512373793
CC1838007_20210702_001705.csv,2021-07-02 00:17:05,2021-07-01 16:17:05,59.7954472,-140.0882378,6.379000186920166,59.7955182,-140.0879482,36.851001739501953,51.6,4.5370557673342589,12.887402028961407,7.364192177584802,12.887402028961407,10.0486984542757,292.71720507989386,311.67499586119152,297.888648089839
CC1838007_20210629_180220.csv,2021-06-29 18:02:20,2021-06-29 10:02:20,59.7200244,-140.6344332,3.997999906539917,59.7200097,-140.6342079,8.9729995727539062,56.2,13.090132071878562,5.4694579458241561,0.13758507099597492,5.4694579458241561,1.88789097323345,3705.9551839262963,43679.682853136736,37147.6679060352
CC1838007_20210629_182423.csv,2021-06-29 18:24:23,2021-06-29 10:24:23,59.7154332,-140.6348083,3.6840000152587891,59.715355,-140.6344315,18.219999313354492,45.8,10.651298676767658,5.5427681252113992,0.82014058966560777,5.5427681252113992,2.38565057929376,4214.499061556071,42860.269577324383,35685.2362855694
CC1838007_20210702_003107.csv,2021-07-02 00:31:07,2021-07-01 16:31:07,59.8047255,-140.0937415,9.7709999084472656,59.8046892,-140.0934844,19.634000778198242,46,10.505920834497575,8.2106120757676635,4.2095585320227906,8.2106120757676635,5.70243741624139,305.28149636022215,349.34127659590717,324.513549536225
CC1838007_20210705_004753.csv,2021-07-05 00:47:53,2021-07-04 16:47:53,59.7782334,-140.2147968,15.916999816894531,59.7782289,-140.2147507,9.5659999847412109,27.4,2.6883263752378266,15.870060205318685,10.175217320775468,15.870060205318685,12.3538857378269,217.66953249401308,225.41016598793439,221.706765481501
CC1838007_20210705_220644.csv,2021-07-05 22:06:44,2021-07-05 14:06:44,59.7442883,-140.5303095,10.723999977111816,59.7439042,-140.5305168,12.177000045776367,467.4,36.716218434023055,1.8745833807919963,1.0327433943357571,1.8745833807919963,1.34668371784514,76.745720610337131,202.63851074226787,104.349573035265
CC1838007_20210630_200645.csv,2021-06-30 20:06:45,2021-06-30 12:06:45,59.7379697,-140.5338023,4.6929998397827148,59.7378447,-140.5338508,8.07800006866455,51.4,12.223806592284657,2.0138808385487628,1.1166169190916404,2.0138808385487628,1.22255726494302,79.615825461327574,86.385323254983263,85.1044807482646
CC1838007_20210630_225638.csv,2021-06-30 22:56:38,2021-06-30 14:56:38,59.7208702,-140.5699987,8.2220001220703125,59.7208112,-140.5700379,11.003000259399414,39.8,8.5084372361501064,1.8873620235231416,-0.030085265771155435,2.0134042923218942,0.425647247835831,74.774149076854656,80.741846203778223,76.2477325925990
CC1838007_20210701_224714.csv,2021-07-01 22:47:14,2021-07-01 14:47:14,59.8069094,-140.0241712,5.4869999885559082,59.8068869,-140.0241715,15.91100025177002,43.4,5.7847208252752012,7.1374011965462314,6.9434655450509268,7.1564082100232778,7.08772318990245,314.868237316954,315.80689928401813,315.444034494624
CC1838007_20210701_235625.csv,2021-07-01 23:56:25,2021-07-01 15:56:25,59.8044627,-140.0581562,6.1319999694824219,59.804456,-140.0578602,17.739999771118164,18.2,1.5858981980217823,11.698692275911411,11.306195708614453,11.698692275911411,11.4134862311702,298.16488607060523,299.068452520904,298.564002327322
CC1838007_20210628_224002.csv,2021-06-28 22:40:02,2021-06-28 14:40:02,59.7104981,-140.6331602,2.8069999217987061,59.7104989,-140.632956,10.876999855041504,43.6,5.6449234302227307,5.0716274610367975,1.8554600494736402,5.2400188828619223,3.35861868490691,2911.6535350086378,41135.380225513494,30338.6149334419
CC1838007_20210630_213940.csv,2021-06-30 21:39:40,2021-06-30 13:39:40,59.7278302,-140.5518157,14.206000328063965,59.7277038,-140.5520584,22.205999374389648,43.2,3.7267710486123722,5.1294981148666,1.4781857161304031,5.1294981148666,2.07093213478868,81.512726435300792,84.592818371418,83.3966949104485
CC1838007_20210705_000249.csv,2021-07-05 00:02:49,2021-07-04 16:02:49,59.7978382,-140.1604049,17.181999206542969,59.797791,-140.1604189,17.656999588012695,17.2,2.1655806965298119,15.20478630065918,8.643294364366378,15.20478630065918,11.4758137429377,227.76255363437605,254.94165381146897,238.729779785142
CC1838007_20210702_220754.csv,2021-07-02 22:07:54,2021-07-02 14:07:54,59.8525072,-140.1477868,2.937999963760376,59.8525827,-140.1475903,12.553999900817871,47.4,2.0654059858883134,5.9421580347481511,4.3919278956447592,5.9421580347481511,4.8658204668687,366.05997102228025,371.95205467954491,368.870026584579
CC1838007_20210704_225551.csv,2021-07-04 22:55:51,2021-07-04 14:55:51,59.8129057,-140.2091671,7.0809998512268066,59.8128218,-140.2086654,18.360000610351562,175.4,45.487982177275327,8.1651561908879113,2.9050741015488346,8.1651561908879113,3.76424856491130,166.51742968069908,302.26455777088853,195.249098605091
CC1838007_20210630_195342.csv,2021-06-30 19:53:42,2021-06-30 11:53:42,59.731256,-140.5431876,3.5520000457763672,59.7312522,-140.5433221,16.642999649047852,53.8,13.058980841790476,2.34383298883086,1.1644292559295908,2.34383298883086,1.35313962887888,81.796956026825,87.695002595810678,85.6073759809557
CC1838007_20210628_221814.csv,2021-06-28 22:18:14,2021-06-28 14:18:14,59.7227493,-140.6354045,6.28000020980835,59.7227819,-140.6353524,14.407999992370606,61.8,14.626597015603075,4.2837371826171875,-0.01808224207321658,4.3109441603177148,1.52548023022054,4160.1489001057244,43883.09563910633,37723.1473519761
CC1838007_20210705_214726.csv,2021-07-05 21:47:26,2021-07-05 13:47:26,59.7492776,-140.5340822,2.8980000019073486,59.7491917,-140.5340628,8.3420000076293945,213.2,30.922318113230407,2.7921130280317925,1.0996234712014101,2.7921130280317925,1.51037655551545,73.442451410074781,134.16148765534911,93.2904136398274
CC1838007_20210702_224708.csv,2021-07-02 22:47:08,2021-07-02 14:47:08,59.8346484,-140.1401923,7.2020001411437988,59.8347144,-140.1395674,11.505999565124512,191.2,39.193030569288467,6.7523116053634427,3.0380128808093789,6.7523116053634427,3.84828200927882,236.55198049900395,565.92930781224788,377.904785780918
CC1838007_20210630_202530.csv,2021-06-30 20:25:30,2021-06-30 12:25:30,59.7484503,-140.5377409,3.2960000038146973,59.7483322,-140.537708,12.722999572753906,63.6,12.111623279227063,2.4136753603971481,1.2495220541751961,2.4136753603971481,1.49793503418790,77.716220947138012,85.8550187200168,83.2630928816549
CC1838007_20210701_221130.csv,2021-07-01 22:11:30,2021-07-01 14:11:30,59.8178482,-140.0402958,32.047000885009766,59.8178066,-140.0401545,9.1379995346069336,16.2,1.1497166266808137,4.4950395279066075,4.495006049827178,4.6817470567656887,4.5545186424942,335.46713760293437,337.177417744097,336.545763950712
CC1838007_20210628_211915.csv,2021-06-28 21:19:15,2021-06-28 13:19:15,59.7207883,-140.6188961,10.380999565124512,59.7207881,-140.618701,17.2450008392334,63.2,14.311644976652122,5.138871669769288,-0.00020340867161359845,5.5874721329761661,1.68671875008094,4307.804700502541,43789.789385679964,37525.7008587467
CC1838007_20210630_222027.csv,2021-06-30 22:20:27,2021-06-30 14:20:27,59.7236187,-140.5719242,5.6589999198913574,59.7236874,-140.5718456,18.544000625610352,53.4,14.243247482720323,2.6103574962517366,-0.051601173314931616,2.6103574962517366,0.147959802427932,73.779079578897935,76.097498535899788,74.1567003617798
CC1838007_20210702_205539.csv,2021-07-02 20:55:39,2021-07-02 12:55:39,,,,,,,87.2,13.851401801085352,7.1230106353759766,2.609053341454409,7.1230106353759766,4.17856659933838,211.92275977023476,313.04571183156764,293.888267542536
CC1838007_20210702_000604.csv,2021-07-02 00:06:04,2021-07-01 16:06:04,59.8008194,-140.0695182,12.272000312805176,59.8007823,-140.0694624,22.743999481201172,69.6,13.502206691673823,11.058195749006929,4.6038141250610352,11.058195749006929,6.76666321197559,301.52622092790244,342.47609412699614,320.432660963009
CC1838007_20210701_222610.csv,2021-07-01 22:26:10,2021-07-01 14:26:10,59.8117343,-140.0160252,8.3070001602172852,59.8114298,-140.0157457,12.845000267028809,55.2,6.4643479822280252,7.6524015172863322,7.0705550117915479,7.66362914748108,7.34461460504909,313.16949303143753,316.05883264774843,314.423289689747
CC1838007_20210630_223847.csv,2021-06-30 22:38:47,2021-06-30 14:38:47,59.7233514,-140.5737893,3.0750000476837158,59.7233724,-140.573726,10.211999893188477,72.4,16.547813110351562,2.2263858936159266,-0.047614534945834563,2.2263858936159266,0.0643410625299421,73.6558739564205,76.013209834556079,74.6155134323207
CC1838007_20210630_220642.csv,2021-06-30 22:06:42,2021-06-30 14:06:42,59.7243855,-140.5682358,4.2940001487731934,59.7243954,-140.5682748,9.40999984741211,46.2,8.7773383516784111,1.1782333037234765,-0.01046888311923362,1.1782333037234765,0.155663489147004,74.006285141032166,76.741908708036632,74.6535399316943
CC1838007_20210630_201300.csv,2021-06-30 20:13:00,2021-06-30 12:13:00,59.7428263,-140.5332817,8.2080001831054688,59.7428122,-140.5331754,7.2230000495910645,56.8,13.044731506376666,1.9331528923669432,1.0694764228271527,1.9731783155509763,1.20313556022652,80.296690529291411,86.30977353623733,84.5677313159336
CC1838007_20210704_234402.csv,2021-07-04 23:44:02,2021-07-04 15:44:02,59.8102536,-140.1563357,3.4679999351501465,59.8102299,-140.1561282,16.0939998626709,138.8,40.010092119698683,12.729639053344727,3.2407952006717746,12.729639053344727,4.28745242677997,218.99328731159773,399.64374961302286,299.517995503257
CC1838007_20210704_223803.csv,2021-07-04 22:38:03,2021-07-04 14:38:03,59.8220872,-140.2369935,15.562999725341797,59.8219638,-140.2363787,302.29901123046875,110,31.249491404338055,9.0686187744140625,3.0624368457730324,9.0686187744140625,4.55177441350543,173.32727360184336,348.03888603894512,220.488385745912
CC1838007_20210630_201936.csv,2021-06-30 20:19:36,2021-06-30 12:19:36,59.7455833,-140.5339443,4.2519998550415039,59.7454439,-140.533856,14.979999542236328,62.8,9.3966886989302019,2.7676212291441793,1.0876722417631981,2.7676212291441793,1.49461486031603,75.227717412520278,86.378769790874557,82.7315956555906
CC1838007_20210702_223818.csv,2021-07-02 22:38:18,2021-07-02 14:38:18,59.8384776,-140.1479006,6.6459999084472656,59.8384327,-140.1474947,7.73799991607666,185.4,32.877967889894521,4.9183606700117792,3.2209413330395149,4.9183606700117792,3.68675767844822,238.86568276579808,439.30494445560947,351.265706886767
CC1838007_20210630_233610.csv,2021-06-30 23:36:10,2021-06-30 15:36:10,59.7271491,-140.5743829,3.3919999599456787,59.7269513,-140.5743395,176.61000061035156,103,18.595342229913783,1.7153785228729246,-0.034287906016266877,1.7153785228729246,0.0702124071999387,68.914731773885222,74.516929951608688,73.7436660404098
CC1838007_20210702_004629.csv,2021-07-02 00:46:29,2021-07-01 16:46:29,59.816675,-140.0797166,7.2069997787475586,59.8165927,-140.0791052,12.845000267028809,122,22.462086742537593,8.7959026973798355,3.5265751142590833,8.7959026973798355,4.24436897678592,276.566975442304,381.848937613724,342.560714149975
CC1838007_20210628_214205.csv,2021-06-28 21:42:05,2021-06-28 13:42:05,59.7220757,-140.6065186,5.5349998474121094,,,,63,14.770196908598493,6.19121908185982,-0.15344692854165976,6.19121908185982,1.46699174923685,4599.1785753318554,43971.260078869753,37768.9407233202
CC1838007_20210704_215018.csv,2021-07-04 21:50:18,2021-07-04 13:50:18,59.83117,-140.2842663,7.8369998931884766,59.8311886,-140.2838869,25.169000625610352,368,56.229173552471657,6.3577807324281759,2.6934077316290566,6.3577807324281759,3.40154255190186,151.31796780557536,210.30793973598358,172.271481759201
CC1838007_20210701_234010.csv,2021-07-01 23:40:10,2021-07-01 15:40:10,59.80946,-140.0442933,6.5250000953674316,59.8094391,-140.0442096,17.71299934387207,39.4,4.21187265803305,8.2804967804751684,4.7605503196194521,8.3854861230189854,6.04146909930127,305.75250002707907,322.504403096896,313.195320176111
CC1838007_20210702_205758.csv,2021-07-02 20:57:58,2021-07-02 12:57:58,59.8301058,-140.0752033,22.163999557495117,59.8300184,-140.0750503,42.133998870849609,66.8,11.164456822047724,7.4025414866345445,0.89410391765942121,7.4025414866345445,3.77338681084876,155.49864644281911,307.58899691411045,261.860045666351
CC1838007_20210629_183024.csv,2021-06-29 18:30:24,2021-06-29 10:30:24,59.7130296,-140.6319315,11.315999984741211,59.7130777,-140.6316481,22.694000244140625,56.6,12.443741935140947,5.6250159816745215,0.38399376602599505,5.666821336689762,2.28274877848033,4480.0125635348768,43486.7957357512,36458.3840138321
CC1838007_20210702_002924.csv,2021-07-02 00:29:24,2021-07-01 16:29:24,59.804739,-140.0943121,7.375,59.8045415,-140.0939941,11.842000007629395,48.6,8.59394067266713,8.1494102881904311,4.3737978673676841,8.1494102881904311,6.10808934850362,304.78934131028649,344.39345522888283,318.593730040744
